date,split,product,model,donor,recipient,quantity,distance,holding_days
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don691,rec0,100.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don692,rec409,15.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don693,rec89,1000.0,14.096,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don694,rec89,500.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don698,rec310,4.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don703,rec131,1.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don705,rec89,620.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don706,rec0,10.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don707,rec0,500.0,68.58200000000001,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don709,rec605,10.0,14.096,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don717,rec409,4.0,68.58200000000001,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don719,rec0,10.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don723,rec89,180.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don726,rec88,10.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don728,rec0,6.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don731,rec122,2.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don740,rec409,2.0,175.261,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don745,rec131,500.0,175.261,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don747,rec605,20.0,385.7645,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don748,rec89,6.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don749,rec89,60.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don751,rec122,200.0,14.096,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don752,rec0,40.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don759,rec12,1000.0,214.4355,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don761,rec89,20.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don762,rec0,11.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don763,rec89,180.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don764,rec0,1000.0,638.9715,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don766,rec409,100.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don767,rec605,20.0,333.27,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don768,rec409,4.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don769,rec409,13.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don77,rec409,4.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don771,rec122,20.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don772,rec409,10.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don91,rec442,18.0,562.254,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don92,rec442,1.0,562.254,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don94,rec122,1000.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don95,rec0,5.0,690.7964999999999,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don98,rec599,5.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don778,rec621,25.0,68.58200000000001,4.499305555555556
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don801,rec0,10.0,614.4975,3.25556712962963
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don812,rec253,1.0,68.58200000000001,2.883263888888889
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don835,rec87,1.0,94.5685,2.2685069444444443
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don836,rec89,720.0,31.625,2.263587962962963
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don840,rec409,4.0,46.091,2.180138888888889
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don852,rec785,16.0,122.0285,1.7783217592592593
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don873,rec0,300.0,21.963,1.0271064814814814
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don886,rec605,20.0,94.5685,0.8513773148148148
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don909,rec409,2.0,175.261,0.025902777777777778
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-4 (independent),don912,rec89,120.0,21.963,0.009155092592592593
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don102,rec1052,8.0,408.943,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don129,rec1052,500.0,333.27,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don130,rec1037,500.0,295.1365,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don131,rec571,100.0,94.5685,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don142,rec1037,80.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don159,rec571,8.0,68.58200000000001,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don193,rec1037,1000.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don197,rec31,30.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don200,rec571,300.0,122.0285,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don205,rec31,50.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don217,rec571,200.0,94.5685,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don228,rec1037,100.0,14.096,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don231,rec1037,500.0,295.1365,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don242,rec31,20.0,237.9225,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don293,rec571,25.0,68.58200000000001,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don297,rec1037,100.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don307,rec1037,1000.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don310,rec571,80.0,94.5685,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don312,rec571,50.0,94.5685,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don313,rec571,150.0,68.58200000000001,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don323,rec571,150.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don324,rec571,5.0,94.5685,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don325,rec1037,500.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don326,rec1052,1.0,267.284,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don327,rec31,75.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don329,rec31,10.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don350,rec31,50.0,562.254,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don352,rec185,500.0,14.096,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don355,rec1037,25.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don371,rec31,60.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don382,rec1037,60.0,436.4295,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don387,rec31,50.0,408.943,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don423,rec1037,150.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don424,rec342,40.0,295.1365,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don425,rec342,50.0,214.4355,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don437,rec342,250.0,122.0285,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don442,rec1037,3.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don453,rec31,50.0,94.5685,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don455,rec31,4.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don475,rec31,5.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don477,rec31,100.0,349.019,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don486,rec1037,95.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don488,rec1037,1000.0,14.096,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don518,rec184,500.0,784.2255,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don519,rec31,230.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don532,rec1052,40.0,385.7645,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don533,rec184,50.0,94.5685,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don536,rec342,100.0,333.27,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don537,rec1052,50.0,333.27,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don543,rec185,35.0,14.096,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don550,rec1037,15.0,295.1365,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don551,rec1037,200.0,94.5685,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don553,rec571,40.0,94.5685,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don554,rec184,150.0,878.2284999999999,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don567,rec1037,15.0,366.0375,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don571,rec1037,30.0,366.0375,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don572,rec571,240.0,94.5685,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don577,rec185,250.0,122.0285,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don578,rec31,50.0,638.9715,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don586,rec571,5.0,94.5685,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don589,rec185,3.0,122.0285,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don600,rec31,12.0,295.1365,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don605,rec1037,30.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don624,rec184,1.0,1018.807,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don625,rec184,2.0,1110.1195,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don626,rec1037,50.0,14.096,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don627,rec1037,900.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don628,rec31,12.0,905.1465,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don649,rec185,15.0,94.5685,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don650,rec1037,1000.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don654,rec184,45.0,408.943,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don656,rec184,25.0,333.27,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don665,rec1037,20.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don666,rec1052,200.0,349.019,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don685,rec342,100.0,237.9225,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don690,rec1037,10.0,349.019,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don691,rec1037,50.0,333.27,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don696,rec1037,185.0,333.27,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don705,rec1037,100.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don715,rec185,90.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don717,rec31,6.0,68.58200000000001,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don737,rec571,5.0,68.58200000000001,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don738,rec1037,50.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don74,rec1037,20.0,408.943,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don745,rec31,100.0,295.1365,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don746,rec1037,15.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don752,rec1037,500.0,295.1365,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don753,rec1037,80.0,14.096,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don760,rec31,50.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don762,rec1037,35.0,333.27,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don764,rec1052,1000.0,385.7645,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don771,rec571,40.0,94.5685,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don778,rec31,30.0,349.019,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don97,rec184,95.0,878.2284999999999,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don791,rec31,200.0,638.9715,4.106944444444444
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don825,rec184,4.0,214.4355,2.3366435185185184
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don827,rec184,4.0,214.4355,2.3366319444444446
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don829,rec184,4.0,214.4355,2.3366319444444446
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don833,rec31,300.0,31.625,2.280798611111111
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don837,rec1037,200.0,94.5685,2.241886574074074
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don839,rec1037,1000.0,316.3175,2.186898148148148
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don845,rec31,75.0,21.963,2.0969328703703702
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don847,rec1037,150.0,333.27,2.015601851851852
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don873,rec1037,232.0,316.3175,1.0271064814814814
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don875,rec185,300.0,5.1795,1.025451388888889
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don882,rec31,200.0,46.091,0.916400462962963
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don884,rec185,300.0,5.1795,0.8795949074074074
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don887,rec1052,50.0,436.4295,0.7370023148148148
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don905,rec571,165.0,94.5685,0.04400462962962963
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don906,rec1050,1000.0,31.625,0.029756944444444444
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don909,rec31,100.0,151.1025,0.025902777777777778
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-4 (independent),don911,rec571,139.0,68.58200000000001,0.01954861111111111
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don107,rec0,7.0,690.7964999999999,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don112,rec12,50.0,500.0335,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don114,rec266,300.0,14.096,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don115,rec266,200.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don127,rec12,100.0,366.0375,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don128,rec89,500.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don153,rec0,50.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don154,rec0,10.0,122.0285,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don156,rec266,5.0,68.58200000000001,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don189,rec131,48.0,408.943,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don190,rec0,100.0,732.9655,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don191,rec185,100.0,14.096,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don238,rec88,10.0,122.0285,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don250,rec185,1.0,68.58200000000001,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don288,rec266,100.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don308,rec89,100.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don319,rec185,100.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don320,rec185,14.0,122.0285,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don322,rec409,200.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don332,rec253,100.0,68.58200000000001,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don336,rec0,100.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don337,rec0,200.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don338,rec185,300.0,68.58200000000001,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don339,rec12,50.0,333.27,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don349,rec266,100.0,122.0285,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don363,rec38,100.0,467.0545,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don366,rec89,1000.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don367,rec0,50.0,690.7964999999999,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don368,rec266,400.0,122.0285,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don369,rec409,30.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don370,rec266,500.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don378,rec38,15.0,467.0545,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don389,rec89,200.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don391,rec89,40.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don392,rec89,50.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don395,rec0,30.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don407,rec89,15.0,14.096,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don408,rec0,50.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don409,rec89,40.0,31.625,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don410,rec0,500.0,532.017,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don433,rec409,20.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don434,rec266,100.0,14.096,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don448,rec131,82.0,94.5685,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don449,rec89,15.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don450,rec621,9.0,175.261,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don451,rec89,40.0,68.58200000000001,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don461,rec12,200.0,993.8215,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don463,rec88,30.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don472,rec266,14.0,68.58200000000001,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don484,rec0,100.0,532.017,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don489,rec131,30.0,237.9225,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don491,rec266,50.0,21.963,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don499,rec185,100.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don501,rec0,100.0,5.1795,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don512,rec621,500.0,194.979,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don513,rec131,100.0,267.284,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don514,rec12,1500.0,993.8215,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don516,rec409,20.0,68.58200000000001,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don536,rec38,500.0,295.1365,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don547,rec0,25.0,14.096,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don566,rec0,25.0,664.219,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don578,rec621,5.0,214.4355,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don583,rec409,100.0,46.091,4.833333333333333
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-4 (independent),don587,rec266,50.0,14.096,4.833333333333333
